,YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
894,2015,1,1,4,AS,415,N413AS,PDX,SEA,700,658.0,-2.0,22.0,720.0,50.0,61.0,28.0,129,748.0,11.0,750,759.0,9.0,0,0,,,,,,
895,2015,1,1,4,AS,445,N579AS,LAX,SEA,700,655.0,-5.0,15.0,710.0,170.0,160.0,139.0,954,929.0,6.0,950,935.0,-15.0,0,0,,,,,,
896,2015,1,1,4,AS,466,N309AS,SEA,LAX,700,656.0,-4.0,30.0,726.0,165.0,163.0,124.0,954,930.0,9.0,945,939.0,-6.0,0,0,,,,,,
897,2015,1,1,4,AS,519,N614AS,SNA,SEA,700,645.0,-15.0,23.0,708.0,180.0,175.0,147.0,978,935.0,5.0,1000,940.0,-20.0,0,0,,,,,,
898,2015,1,1,4,AS,531,N529AS,BUR,SEA,700,904.0,124.0,10.0,914.0,150.0,146.0,132.0,937,1126.0,4.0,930,1130.0,120.0,0,0,,0.0,0.0,0.0,0.0,120.0
899,2015,1,1,4,AS,615,N320AS,LAS,SEA,700,659.0,-1.0,15.0,714.0,154.0,148.0,126.0,867,920.0,7.0,934,927.0,-7.0,0,0,,,,,,
900,2015,1,1,4,AS,663,N536AS,PHX,PDX,700,653.0,-7.0,9.0,702.0,168.0,155.0,142.0,1009,824.0,4.0,848,828.0,-20.0,0,0,,,,,,
901,2015,1,1,4,AS,722,N403AS,SLC,LAX,700,717.0,17.0,24.0,741.0,125.0,113.0,82.0,590,803.0,7.0,805,810.0,5.0,0,0,,,,,,
902,2015,1,1,4,AS,833,N566AS,PDX,HNL,700,657.0,-3.0,15.0,712.0,370.0,356.0,336.0,2603,1048.0,5.0,1110,1053.0,-17.0,0,0,,,,,,
903,2015,1,1,4,AS,847,N558AS,SAN,OGG,700,656.0,-4.0,19.0,715.0,357.0,385.0,362.0,2541,1117.0,4.0,1057,1121.0,24.0,0,0,,24.0,0.0,0.0,0.0,0.0
904,2015,1,1,4,AS,883,N531AS,OAK,LIH,700,649.0,-11.0,12.0,701.0,344.0,337.0,320.0,2457,1021.0,5.0,1044,1026.0,-18.0,0,0,,,,,,
905,2015,1,1,4,B6,288,N806JB,LAX,BOS,700,653.0,-7.0,16.0,709.0,319.0,292.0,272.0,2611,1441.0,4.0,1519,1445.0,-34.0,0,0,,,,,,
906,2015,1,1,4,B6,289,N373JB,BOS,DCA,700,650.0,-10.0,13.0,703.0,111.0,84.0,68.0,399,811.0,3.0,851,814.0,-37.0,0,0,,,,,,
907,2015,1,1,4,B6,619,N638JB,BOS,SAN,700,657.0,-3.0,15.0,712.0,396.0,392.0,373.0,2588,1025.0,4.0,1036,1029.0,-7.0,0,0,,,,,,
908,2015,1,1,4,B6,723,N804JB,DCA,MCO,700,652.0,-8.0,13.0,705.0,143.0,130.0,111.0,759,856.0,6.0,923,902.0,-21.0,0,0,,,,,,
909,2015,1,1,4,B6,1109,N651JB,BOS,JAX,700,913.0,133.0,27.0,940.0,188.0,186.0,156.0,1010,1216.0,3.0,1008,1219.0,131.0,0,0,,0.0,0.0,131.0,0.0,0.0
910,2015,1,1,4,B6,1121,N561JB,PDX,LGB,700,649.0,-11.0,13.0,702.0,136.0,127.0,110.0,846,852.0,4.0,916,856.0,-20.0,0,0,,,,,,
911,2015,1,1,4,B6,1031,N339JB,BOS,HOU,700,656.0,-4.0,14.0,710.0,276.0,270.0,255.0,1609,1025.0,1.0,1036,1026.0,-10.0,0,0,,,,,,
912,2015,1,1,4,B6,1039,N296JB,BOS,AUS,700,700.0,0.0,16.0,716.0,295.0,289.0,269.0,1698,1045.0,4.0,1055,1049.0,-6.0,0,0,,,,,,
913,2015,1,1,4,B6,2007,N594JB,PIT,FLL,700,654.0,-6.0,15.0,709.0,168.0,151.0,131.0,994,920.0,5.0,948,925.0,-23.0,0,0,,,,,,
914,2015,1,1,4,DL,364,N547US,SEA,LAX,700,712.0,12.0,9.0,721.0,153.0,137.0,118.0,954,919.0,10.0,933,929.0,-4.0,0,0,,,,,,
915,2015,1,1,4,DL,400,N381DN,PDX,JFK,700,657.0,-3.0,13.0,710.0,313.0,288.0,268.0,2454,1438.0,7.0,1513,1445.0,-28.0,0,0,,,,,,
916,2015,1,1,4,DL,424,N194DN,JFK,LAX,700,702.0,2.0,24.0,726.0,400.0,388.0,356.0,2475,1022.0,8.0,1040,1030.0,-10.0,0,0,,,,,,
917,2015,1,1,4,DL,822,N3743H,SEA,DTW,700,652.0,-8.0,21.0,713.0,255.0,240.0,213.0,1927,1346.0,6.0,1415,1352.0,-23.0,0,0,,,,,,
918,2015,1,1,4,DL,854,N667DN,SFO,DTW,700,701.0,1.0,14.0,715.0,273.0,267.0,247.0,2079,1422.0,6.0,1433,1428.0,-5.0,0,0,,,,,,
919,2015,1,1,4,DL,872,N938DN,DCA,ATL,700,703.0,3.0,14.0,717.0,126.0,102.0,83.0,547,840.0,5.0,906,845.0,-21.0,0,0,,,,,,
920,2015,1,1,4,DL,1183,N987DL,ORF,ATL,700,701.0,1.0,30.0,731.0,120.0,123.0,88.0,516,859.0,5.0,900,904.0,4.0,0,0,,,,,,
921,2015,1,1,4,DL,1280,N906DE,DAB,ATL,700,658.0,-2.0,11.0,709.0,88.0,76.0,61.0,366,810.0,4.0,828,814.0,-14.0,0,0,,,,,,
922,2015,1,1,4,DL,1305,N357NW,PBI,ATL,700,659.0,-1.0,21.0,720.0,109.0,107.0,77.0,545,837.0,9.0,849,846.0,-3.0,0,0,,,,,,
923,2015,1,1,4,DL,1440,N3766,SLC,MSP,700,657.0,-3.0,20.0,717.0,163.0,160.0,134.0,991,1031.0,6.0,1043,1037.0,-6.0,0,0,,,,,,
924,2015,1,1,4,DL,1453,N589NW,SEA,MSP,700,656.0,-4.0,13.0,709.0,196.0,183.0,162.0,1399,1151.0,8.0,1216,1159.0,-17.0,0,0,,,,,,
925,2015,1,1,4,AA,1461,N4YRAA,DAY,DFW,700,700.0,0.0,13.0,713.0,175.0,155.0,135.0,861,828.0,7.0,855,835.0,-20.0,0,0,,,,,,
926,2015,1,1,4,DL,1971,N934DN,MSP,PHX,700,659.0,-1.0,13.0,712.0,214.0,197.0,180.0,1276,912.0,4.0,934,916.0,-18.0,0,0,,,,,,
927,2015,1,1,4,DL,2017,N326US,LGA,PBI,700,657.0,-3.0,12.0,709.0,189.0,161.0,147.0,1035,936.0,2.0,1009,938.0,-31.0,0,0,,,,,,
928,2015,1,1,4,DL,2123,N913DE,RSW,LGA,700,657.0,-3.0,12.0,709.0,169.0,155.0,138.0,1080,927.0,5.0,949,932.0,-17.0,0,0,,,,,,
929,2015,1,1,4,DL,2151,N329NW,MIA,LGA,700,657.0,-3.0,18.0,715.0,179.0,180.0,145.0,1096,940.0,17.0,959,957.0,-2.0,0,0,,,,,,
930,2015,1,1,4,DL,2180,N938DL,CLE,ATL,700,659.0,-1.0,9.0,708.0,125.0,93.0,80.0,554,828.0,4.0,905,832.0,-33.0,0,0,,,,,,
931,2015,1,1,4,DL,2351,N911DE,PBI,LGA,700,656.0,-4.0,15.0,711.0,168.0,185.0,143.0,1035,934.0,27.0,948,1001.0,13.0,0,0,,,,,,
932,2015,1,1,4,DL,2365,N399DA,JFK,SJU,700,659.0,-1.0,33.0,732.0,230.0,220.0,180.0,1598,1132.0,7.0,1150,1139.0,-11.0,0,0,,,,,,
933,2015,1,1,4,DL,2539,N353NW,MKE,ATL,700,707.0,7.0,12.0,719.0,128.0,113.0,87.0,669,946.0,14.0,1008,1000.0,-8.0,0,0,,,,,,
934,2015,1,1,4,B6,2784,N283JB,RDU,BOS,700,647.0,-13.0,45.0,732.0,109.0,143.0,93.0,612,905.0,5.0,849,910.0,21.0,0,0,,21.0,0.0,0.0,0.0,0.0
935,2015,1,1,4,DL,46,N704X,JFK,SFO,700,700.0,0.0,33.0,733.0,403.0,386.0,343.0,2586,1016.0,10.0,1043,1026.0,-17.0,0,0,,,,,,
936,2015,1,1,4,DL,1498,N958AT,FLL,LGA,700,700.0,0.0,14.0,714.0,174.0,163.0,143.0,1076,937.0,6.0,954,943.0,-11.0,0,0,,,,,,
937,2015,1,1,4,DL,1506,N812DN,LAX,DTW,700,653.0,-7.0,15.0,708.0,267.0,252.0,232.0,1979,1400.0,5.0,1427,1405.0,-22.0,0,0,,,,,,
938,2015,1,1,4,DL,1795,N3757D,LAS,JFK,700,654.0,-6.0,11.0,705.0,285.0,256.0,237.0,2248,1402.0,8.0,1445,1410.0,-35.0,0,0,,,,,,
939,2015,1,1,4,DL,1894,N6704Z,MSP,MIA,700,704.0,4.0,17.0,721.0,226.0,196.0,175.0,1501,1116.0,4.0,1146,1120.0,-26.0,0,0,,,,,,
940,2015,1,1,4,DL,1925,N534US,MSP,RSW,700,659.0,-1.0,16.0,715.0,210.0,191.0,169.0,1416,1104.0,6.0,1130,1110.0,-20.0,0,0,,,,,,
941,2015,1,1,4,AA,2393,N3APAA,JFK,MCO,700,857.0,117.0,39.0,936.0,185.0,185.0,141.0,944,1157.0,5.0,1005,1202.0,117.0,0,0,,0.0,0.0,117.0,0.0,0.0
942,2015,1,1,4,EV,4513,N14950,CLE,ORD,700,657.0,-3.0,17.0,714.0,93.0,85.0,62.0,315,716.0,6.0,733,722.0,-11.0,0,0,,,,,,
943,2015,1,1,4,EV,4524,N14974,LFT,IAH,700,707.0,7.0,10.0,717.0,65.0,70.0,52.0,201,809.0,8.0,805,817.0,12.0,0,0,,,,,,
944,2015,1,1,4,EV,4871,N878AS,SHV,ATL,700,704.0,4.0,13.0,717.0,99.0,101.0,83.0,551,940.0,5.0,939,945.0,6.0,0,0,,,,,,
945,2015,1,1,4,EV,4987,N710EV,ROC,LGA,700,652.0,-8.0,23.0,715.0,87.0,69.0,40.0,254,755.0,6.0,827,801.0,-26.0,0,0,,,,,,
946,2015,1,1,4,EV,5423,N724EV,CID,MSP,700,654.0,-6.0,29.0,723.0,79.0,76.0,42.0,220,805.0,5.0,819,810.0,-9.0,0,0,,,,,,
947,2015,1,1,4,EV,5755,N834AS,PVD,ORD,700,658.0,-2.0,10.0,708.0,176.0,181.0,157.0,849,845.0,14.0,856,859.0,3.0,0,0,,,,,,
948,2015,1,1,4,F9,1061,N201FR,ORD,PHX,700,649.0,-11.0,13.0,702.0,230.0,251.0,232.0,1440,954.0,6.0,950,1000.0,10.0,0,0,,,,,,
949,2015,1,1,4,F9,1120,N208FR,CLE,RSW,700,701.0,1.0,9.0,710.0,170.0,152.0,136.0,1025,926.0,7.0,950,933.0,-17.0,0,0,,,,,,
950,2015,1,1,4,F9,676,N908FR,DEN,MCO,700,802.0,62.0,12.0,814.0,205.0,201.0,180.0,1546,1314.0,9.0,1225,1323.0,58.0,0,0,,0.0,0.0,58.0,0.0,0.0
951,2015,1,1,4,F9,681,N928FR,MCO,DEN,700,658.0,-2.0,17.0,715.0,253.0,254.0,227.0,1546,902.0,10.0,913,912.0,-1.0,0,0,,,,,,
952,2015,1,1,4,MQ,2841,N667MQ,DFW,DSM,700,704.0,4.0,29.0,733.0,108.0,114.0,80.0,624,853.0,5.0,848,858.0,10.0,0,0,,,,,,
953,2015,1,1,4,MQ,2852,N625MQ,GRK,DFW,700,,,,,55.0,,,134,,,755,,,0,1,B,,,,,
954,2015,1,1,4,MQ,2871,N645MQ,PNS,DFW,700,,,,,130.0,,,604,,,910,,,0,1,B,,,,,
955,2015,1,1,4,MQ,3024,N611MQ,GJT,DFW,700,,,,,145.0,,,773,,,1025,,,0,1,B,,,,,
956,2015,1,1,4,MQ,3051,N802MQ,HPN,ORD,700,655.0,-5.0,11.0,706.0,175.0,158.0,135.0,738,821.0,12.0,855,833.0,-22.0,0,0,,,,,,
957,2015,1,1,4,MQ,2991,N686MQ,BMI,DFW,700,,,,,145.0,,,690,,,925,,,0,1,B,,,,,
958,2015,1,1,4,MQ,3362,N507MQ,DFW,MAF,700,,,,,68.0,,,309,,,808,,,0,1,B,,,,,
959,2015,1,1,4,NK,231,N620NK,ATL,FLL,700,725.0,25.0,10.0,735.0,108.0,100.0,80.0,581,855.0,10.0,848,905.0,17.0,0,0,,17.0,0.0,0.0,0.0,0.0
960,2015,1,1,4,NK,259,N532NK,ACY,FLL,700,655.0,-5.0,22.0,717.0,168.0,161.0,132.0,977,929.0,7.0,948,936.0,-12.0,0,0,,,,,,
961,2015,1,1,4,NK,183,N521NK,LBE,RSW,700,655.0,-5.0,11.0,706.0,150.0,153.0,135.0,956,921.0,7.0,930,928.0,-2.0,0,0,,,,,,
962,2015,1,1,4,NK,193,N502NK,IAH,LAS,700,743.0,43.0,14.0,757.0,200.0,186.0,167.0,1222,844.0,5.0,820,849.0,29.0,0,0,,29.0,0.0,0.0,0.0,0.0
963,2015,1,1,4,NK,198,N621NK,FLL,MCO,700,712.0,12.0,19.0,731.0,57.0,61.0,32.0,177,803.0,10.0,757,813.0,16.0,0,0,,16.0,0.0,0.0,0.0,0.0
964,2015,1,1,4,NK,610,N608NK,FLL,BOS,700,704.0,4.0,15.0,719.0,184.0,190.0,169.0,1237,1008.0,6.0,1004,1014.0,10.0,0,0,,,,,,
965,2015,1,1,4,OO,6194,N758SK,ASE,DEN,700,704.0,4.0,20.0,724.0,59.0,54.0,27.0,125,751.0,7.0,759,758.0,-1.0,0,0,,,,,,
966,2015,1,1,4,OO,6272,N915SW,BUR,SFO,700,650.0,-10.0,28.0,718.0,86.0,95.0,61.0,326,819.0,6.0,826,825.0,-1.0,0,0,,,,,,
967,2015,1,1,4,OO,3479,N218AG,SAN,SLC,700,721.0,21.0,17.0,738.0,110.0,119.0,93.0,626,1011.0,9.0,950,1020.0,30.0,0,0,,9.0,0.0,21.0,0.0,0.0
968,2015,1,1,4,HA,217,N485HA,KOA,HNL,700,656.0,-4.0,7.0,703.0,42.0,45.0,31.0,163,734.0,7.0,742,741.0,-1.0,0,0,,,,,,
969,2015,1,1,4,OO,4623,N812SK,SEA,PDX,700,647.0,-13.0,46.0,733.0,60.0,80.0,29.0,129,802.0,5.0,800,807.0,7.0,0,0,,,,,,
970,2015,1,1,4,OO,5471,N576SW,RKS,DEN,700,,,,,87.0,,,260,,,827,,,0,1,C,,,,,
971,2015,1,1,4,OO,5632,N566SW,SBA,SFO,700,656.0,-4.0,20.0,716.0,98.0,103.0,74.0,262,830.0,9.0,838,839.0,1.0,0,0,,,,,,
972,2015,1,1,4,OO,6225,N124SY,BOI,ORD,700,710.0,10.0,22.0,732.0,209.0,207.0,182.0,1437,1134.0,3.0,1129,1137.0,8.0,0,0,,,,,,
973,2015,1,1,4,OO,7382,N659BR,CPR,SLC,700,656.0,-4.0,24.0,720.0,114.0,77.0,48.0,320,808.0,5.0,854,813.0,-41.0,0,0,,,,,,
974,2015,1,1,4,OO,5633,N479CA,COS,DEN,701,656.0,-5.0,19.0,715.0,52.0,49.0,20.0,73,735.0,10.0,753,745.0,-8.0,0,0,,,,,,
975,2015,1,1,4,UA,296,N470UA,ORD,DEN,702,706.0,4.0,23.0,729.0,165.0,159.0,131.0,888,840.0,5.0,847,845.0,-2.0,0,0,,,,,,
976,2015,1,1,4,UA,656,N402UA,PHX,ORD,702,726.0,24.0,62.0,828.0,199.0,233.0,154.0,1440,1202.0,17.0,1121,1219.0,58.0,0,0,,34.0,0.0,0.0,0.0,24.0
977,2015,1,1,4,UA,1441,N38417,MSY,IAH,702,706.0,4.0,9.0,715.0,78.0,73.0,59.0,305,814.0,5.0,820,819.0,-1.0,0,0,,,,,,
978,2015,1,1,4,UA,1764,N14228,CLE,RSW,702,701.0,-1.0,12.0,713.0,178.0,151.0,136.0,1025,929.0,3.0,1000,932.0,-28.0,0,0,,,,,,
979,2015,1,1,4,AA,130,N012AA,MIA,TPA,702,,,,,64.0,,,204,,,806,,,0,1,A,,,,,
980,2015,1,1,4,EV,4221,N14570,BTR,IAH,702,653.0,-9.0,10.0,703.0,73.0,83.0,63.0,253,806.0,10.0,815,816.0,1.0,0,0,,,,,,
981,2015,1,1,4,EV,6159,N48901,BTV,ORD,704,703.0,-1.0,12.0,715.0,156.0,159.0,138.0,763,833.0,9.0,840,842.0,2.0,0,0,,,,,,
982,2015,1,1,4,NK,410,N630NK,FLL,BWI,704,705.0,1.0,13.0,718.0,145.0,152.0,130.0,925,928.0,9.0,929,937.0,8.0,0,0,,,,,,
983,2015,1,1,4,OO,6382,N824AS,SFO,BOI,704,733.0,29.0,12.0,745.0,102.0,100.0,84.0,522,1009.0,4.0,946,1013.0,27.0,0,0,,0.0,0.0,24.0,3.0,0.0
984,2015,1,1,4,UA,761,N549UA,ORD,SFO,705,713.0,8.0,14.0,727.0,280.0,260.0,238.0,1846,925.0,8.0,945,933.0,-12.0,0,0,,,,,,
985,2015,1,1,4,VX,12,N842VA,SFO,JFK,705,702.0,-3.0,10.0,712.0,329.0,320.0,299.0,2586,1511.0,11.0,1534,1522.0,-12.0,0,0,,,,,,
986,2015,1,1,4,WN,2851,N217JC,BDL,FLL,705,703.0,-2.0,7.0,710.0,195.0,183.0,164.0,1173,954.0,12.0,1020,1006.0,-14.0,0,0,,,,,,
987,2015,1,1,4,WN,1108,N625SW,BWI,FLL,705,700.0,-5.0,10.0,710.0,155.0,148.0,132.0,925,922.0,6.0,940,928.0,-12.0,0,0,,,,,,
988,2015,1,1,4,WN,1432,N346SW,CMH,TPA,705,705.0,0.0,16.0,721.0,145.0,135.0,114.0,829,915.0,5.0,930,920.0,-10.0,0,0,,,,,,
989,2015,1,1,4,WN,1863,N253WN,DAL,BWI,705,703.0,-2.0,9.0,712.0,170.0,142.0,131.0,1209,1023.0,2.0,1055,1025.0,-30.0,0,0,,,,,,
990,2015,1,1,4,WN,665,N684WN,DAL,STL,705,,,,,95.0,,,546,,,840,,,0,1,A,,,,,
991,2015,1,1,4,WN,323,N340LV,FLL,BWI,705,659.0,-6.0,17.0,716.0,155.0,152.0,129.0,925,925.0,6.0,940,931.0,-9.0,0,0,,,,,,
992,2015,1,1,4,WN,2041,N8317M,MCO,LAS,705,659.0,-6.0,12.0,711.0,315.0,324.0,285.0,2039,856.0,27.0,920,923.0,3.0,0,0,,,,,,
993,2015,1,1,4,WN,4649,N8302F,MDW,MCO,705,705.0,0.0,9.0,714.0,165.0,139.0,123.0,990,1017.0,7.0,1050,1024.0,-26.0,0,0,,,,,,
994,2015,1,1,4,WN,893,N737JW,OAK,HOU,705,709.0,4.0,8.0,717.0,220.0,224.0,212.0,1642,1249.0,4.0,1245,1253.0,8.0,0,0,,,,,,
995,2015,1,1,4,WN,552,N291WN,SAT,ELP,705,734.0,29.0,11.0,745.0,95.0,96.0,81.0,496,806.0,4.0,740,810.0,30.0,0,0,,1.0,0.0,29.0,0.0,0.0
996,2015,1,1,4,WN,3239,N905WN,TPA,BWI,705,703.0,-2.0,9.0,712.0,140.0,124.0,111.0,842,903.0,4.0,925,907.0,-18.0,0,0,,,,,,
997,2015,1,1,4,WN,1912,N554WN,TUS,DEN,705,658.0,-7.0,18.0,716.0,110.0,108.0,83.0,639,839.0,7.0,855,846.0,-9.0,0,0,,,,,,
998,2015,1,1,4,UA,1660,N17730,SNA,EWR,705,658.0,-7.0,13.0,711.0,319.0,275.0,256.0,2434,1427.0,6.0,1524,1433.0,-51.0,0,0,,,,,,
999,2015,1,1,4,US,445,N187US,RDU,CLT,705,657.0,-8.0,56.0,753.0,65.0,96.0,35.0,130,828.0,5.0,810,833.0,23.0,0,0,,23.0,0.0,0.0,0.0,0.0
